title,views,log_views
GOPer Who Celebrated Low Minority Turnout Now Has Advice On How To Talk To Women,7740,3.8887409606828927
Senate Candidate Joked About Graphic X-Rays He Posted Online,41329,4.616254897182604
Rep. Brady's Chief of Staff Running For Rep. Stockman's Seat,429,2.6324572921847245
FreedomWorks Key-Votes Against Emerging Budget Deal,809,2.9079485216122722
Bill Kristol Doesn't Like Obama's 'Disdain' For Cold War-Era Politics,9809,3.9916247345340055
Adam Lanza's Father Speaks Out: He Would've 'Killed Me In A Hearbeat',17562,4.244573972817435
Rubio Complains That Obama Didn't Take Castro To Task For Denying 'Basic Freedoms',6569,3.8174992618677583
Hagel: U.S. To Plan For Orderly Withdrawal From Afghanistan,588,2.7693773260761385
Bobby Jindal Questions Obama's Intelligence,18997,4.278685022725684
"Ryan, Murray To Announce Budget Deal",1371,3.1370374547895126
Gillibrand Sexual Assault Bill Dropped From Defense Authorization Agreement,3248,3.5116160205691376
Man Accidentally Shoots Himself In The Head While Teaching Gun Safety,48756,4.688028068374036
GOP Feeling Queasy About New Poll Numbers For Rick Scott,28427,4.453731029504294
Bush Tears Up: I 'Get Slightly Emotional' Talking About Vets (VIDEO),5400,3.7323937598229686
Rob Ford Drops Some Mad (Lousy) Beats (VIDEO),662,2.8208579894397
McCain On Obama-Castro Handshake: 'Chamberlain Shook Hands With Hitler' (AUDIO),11886,4.0750357259221905
Tom Coburn Considering Blocking Defense Bill,5087,3.7064617376313547
Sen. Cornyn: 'I Look Forward To The Primary',426,2.629409599102719
Boehner: Budget Deal A 'Positive Step Forward',749,2.8744818176994666
Advocates Say They Can't Depend On White House For Obamacare Support,4883,3.6886867242841235
George H.W. Bush Joins Twitter,142,2.1522883443830563
Reid Aide Gives Cornyn Democratic Bear Hug,6372,3.804275767129094
Iowa's Medicaid Expansion Plan Gets Federal Approval,5129,3.7100326990657537
Michigan GOPer: Gay People Want Medical Coverage Because They Have AIDS,3095,3.490660653356137
Obama Approval Drops To 38 Percent In New Poll,2250,3.3521825181113627
Dem Katherine Clark To Fill Ed Markey's Vacated House Seat,2263,3.3546845539547285
Poll: Slight Plurality Gives Obama Thumbs-Up On Ukraine Crisis,1038,3.016197353512439
Cummings: Cruz 'Got An Earful' From Dems On Way To South Africa,29241,4.465992220784307
Senate Confirms Mel Watt To Head Housing Agency,938,2.9722028383790646
"Obamas Return To Washington, Bush Disembarks In Senegal",961,2.9827233876685453
More Than Half The States Loosened Gun Laws After Newtown,1423,3.153204900084284
Ariz. Lawmaker Who Voted For Anti-Gay Discrimination Bill Now Wants It Vetoed,20097,4.303131232510763
Meet The Most Hard-Core Conservatives In Congress,3259,3.513084360465144
Ted Nugent Won't Endorse Rep. Stockman Or Sen. Cornyn,1296,3.1126050015345745
Tea Party Challenger Accuses McConnell Of Betrayal In Attack Ad (VIDEO),1631,3.212453961040276
Reid To Donors: Koch Brothers Could End The Democratic Majority,2079,3.317854489331469
Obama Nods To 2016 Hopefuls At Governors' Dinner,1422,3.1528995963937474
Pope Francis Named Time's Person Of The Year,1945,3.2889196056617265
Larry King Wants To Replace Piers Morgan At CNN,2363,3.373463721632369
House Appropriations Chair Praises 'Courage' Of Ryan-Murray Deal,578,2.761927838420529
"With Super Bowl At Stake, NFL Keeps Close Eye On Arizona's Anti-Gay Bill",27542,4.439995473953808
GOP Lobbyist Wants To Ban Gay Players From The NFL,12677,4.103016490328315
"Romney, Christie Dream Team Raises $1 Million For Republican Governors",510,2.7075701760979363
"Obama Calls Budget Deal A ""Good First Step,"" Presses For Unemployment Insurance",1603,3.204933522354145
Rubio Opposes Murray-Ryan Budget Deal,2183,3.339053735709139
Greenwald Attacks Time For Person Of The Year Selection:  'A Meaningless Award From A Meaningless Magazine',22248,4.347290975856103
Michigan's Republican Guv Denounces GOPer's Anti-Gay Remark,2559,3.4080702858871854
Report: US Now Bugs High-Ranking German Officials Instead Of Merkel,545,2.7363965022766426
GOPer Doubles Down On 'Wetbacks' But Backpedals On 'Shoot On Sight',6193,3.791901080009571
"South Dakota GOPer Wants To Ban 'Sex-Selective' Abortions, Cites Asian Population",4723,3.6742179455767
Reports: Ted Cruz Walked Out Of Mandela Memorial During Castro Speech,5196,3.71566914240099
Sign Language Interpreter At Mandela Memorial Accused Of Being A 'Fake' (VIDEO),7448,3.872039667973286
Colorado Dems Replace Lawmaker Who Resigned To Preserve Majority,921,2.964259630196849
New York Knicks Player Arrested On Felony Gun Charges,3004,3.4776999283321306
"Which Is It? Two Polls, Two Very Different Approval Ratings For Obama",19931,4.299529089146387
Sen. Corker: Unions Were The Ones Intimidating Auto Workers,1962,3.29269900304393
Illinois Police Department To Tweet Names Of DUI Suspects,451,2.6541765418779604
American Family Association Is Outraged Over 'Profanity-Laced' Ad That Uses The Word 'Hell' Once,14929,4.174030718038026
Landrieu Touts Her Work To 'Fix' Obamacare In New Ad,349,2.5428254269591797
Virginia GOPer Refers To Women Seeking An Abortion As Just A 'Host',10002,4.000086850211649
Poll: Christie's Approval Dropped 15 Percent Since Scandal Broke,3439,3.5364321758220134
Milton Wolf On Graphic X-Rays: We Were Just Joking Around,4307,3.6341748717626
Pelosi: 'Absolutely Unconscionable' Budget Deal Does Not Include Unemployment Benefits,2922,3.465680211598278
Obama Enjoyed Governors 'Sizing Up The Drapes And Each Other' At The White House,3611,3.5576274884268266
"Watch Obama, Biden Run Circles Around White House For 'Let's Move'",2700,3.4313637641589874
Mitt Romney To Jan Brewer: Veto Arizona Anti-LGBT Bill,7284,3.8623699371228826
Boehner Makes 'Boner' Joke,5657,3.752586178740409
Actor Seth Rogen Wants To Get High With Sen. Tom Harkin,2939,3.4681995860726125
Keith Olbermann Says He Hasn't Watched MSNBC Since 2009,2586,3.4126285205443754
"Police Say Pa. State Trooper Accidentally Shot, Killed Pregnant Wife",13620,4.134177107576766
Sebelius: I Would Have Done A 'Slower Launch',828,2.9180303367848803
GOP Also Training Senate Candidates On How To Talk To Women,765,2.8836614351536176
Rand Paul Cites 'Popeye' To Explain Why He Opposes Budget Deal,2984,3.474798818800631
Sen. Alexander Chief Of Staff's Residence Searched In Child Porn Case,17299,4.238020998675949
"Danish PM Not Sharing Selfie She Took With Obama, Cameron",6433,3.8084135514003683
Sheriff Joe Arpaio Disputes Report He Refused To Lower Flags For Mandela,1441,3.1586639808139894
Progressive Group To Third Way: Leave Warren Alone,2910,3.4638929889859074
"Obama, Biden Meeting With Mayor-Elects",543,2.734799829588847
George Zimmerman Signs Autographs At A Gun Show,4890,3.6893088591236203
GOP Rep. On Mandela: U.S. Should Only Lower Flags For Americans,1619,3.2092468487533736
John Kerry Celebrates 70th Birthday With New Dog,4120,3.6148972160331345
Poll: Pope Francis Has More Fans On The Left Than The Right,1797,3.2545480771089736
Postal Service Leads Child Porn Investigation Of Alexander Aide,3807,3.580582876814367
"Conservatives Complain That Obama Paid Tribute To Mandela, But Snubbed Thatcher",15735,4.196866747249239
AFL-CIO's Trumka: Budget Deal 'Does Nothing' For The Unemployed,230,2.361727836017593
Scott Walker Broke Campaign Rules In College,9190,3.9633155113861114
Tea Party Candidate McDaniel: Cochran Needs To Give Stance On Ryan-Murray Deal,330,2.5185139398778875
Unemployment Benefits Will Likely Expire,1591,3.2016701796465816
READ: CBO Report On Ryan-Murray Budget Deal,5891,3.7701890227359933
Only One Person Found Richard Sherman Offensive Enough To Complain To The FCC,10322,4.013763854733933
Mississippi Anti-Gay Discrimination Bill Gutted By House Committee,4231,3.6264430253312945
Clay Animation Film Pokes Fun At Rob Ford (VIDEO),609,2.784617292632875
"WH: Obama, Castro 'Exchanged Pleasantries,' No Opportunity To Talk Policy",801,2.9036325160842376
Blind Man Who Was Acquitted Of Fatally Shooting Friend Gets Guns Back,10222,4.009535876619218
David Cameron Defends Taking Infamous Selfie With Obama,6523,3.8144473785224875
Bill Clinton: Republicans Pout About Not Being In Power,5438,3.7354392032514814
Ex-Arizona State Police Spokeswoman Reportedly In U.S. Illegally,15951,4.202787915033841
Alexander Aide Arrested For Possession And Distribution Of Child Porn,8001,3.9031442704095385
Abbott Won't Endorse In Texas Senate Race,1347,3.1293675957229854
Senate Confirms Nina Pillard To D.C. Circuit Court In Late-Night Session,4832,3.6841269256130755
Nancy Pelosi Whips Dems On Budget Deal: 'Embrace The Suck',4456,3.6489451821656727
"House Budget Dem: If There's A Medicare Payment Fix Vote, Let's See Unemployment Insurance Too",597,2.775974331129369
Hillary Clinton Urges Ukraine To Follow Mandela's Example,905,2.9566485792052033
"Labrador: Workers Need Better Skills, Not Higher Minimum Wage",391,2.5921767573958667
Sen. Alexander Names New Chief Of Staff,537,2.7299742856995555
Associated Press Photojournalist Calls Obama 'Orwellian' Over Photo Policy,5978,3.776555910703262
Lindsey Graham Tea Party Challenger: People Who Don't Work Shouldn't Be Allowed To Eat,8065,3.9066043717249803
​Rep. Gohmert Refuses To Endorse Stockman,3030,3.481442628502305
Disgraced Ex-Congressman Says Republicans Are Begging Him To Make A Comeback,5690,3.7551122663950713
Mitch McConnell's Revenge: GOP Forces All-Night Session After 'Nuclear Option',17930,4.253580289562183
HHS Sets New Rules For Obamacare Coverage Starting In January,1493,3.1740598077250253
Mike Huckabee Floats Another Presidential Run,970,2.9867717342662448
Michigan Legislature Passes Controversial Abortion Insurance Bill,3880,3.5888317255942073
Brent Bozell Thinks Ryan's Budget Deal Will Lead To A Conservative Revolt In The GOP,6777,3.8310374856400253
George W. Bush Sends Supportive Letter To Alabama Kicker,2662,3.4252080511386565
Bob Barker Bats For Florida Candidate: 'The Choice Is Right' (VIDEO),4832,3.6841269256130755
GOP Rep Who Wants Flags Only Lowered For Americans Lobbied For Pope To Win Medal Of Freedom,5319,3.7258299903205803
"Megyn Kelly:  'Santa Is What He Is,' Which Is White (VIDEO)",44094,4.644379497763291
Budget Deal Lowers Maximum Pay For Federal Contractor Employees,4182,3.621384028481653
Paul Ryan To Budget Deal Critics: 'Read The Deal And Get Back To Me',1026,3.0111473607757975
President Obama To Address Situation In Ukraine At 4:45pm ET,5111,3.708505880955237
Politifact Dubs Obama's 'Keep Your Plan' Claim 'Lie Of The Year',4478,3.6510840892430116
Fort Lee Mayor Met Friday With Federal Prosecutors To Talk Scandal,7980,3.9020028913507296
New York Prosecutors Now Interested In Christie Pal At Head Of Port Authority,3199,3.505014240084107
Biden Says His Ancestors 'Didn't All Come Here Legally',1796,3.2543063323312857
Administration Offers Relief To Sick Obamacare Shoppers,1301,3.1142772965615864
Columnist Blasts Obama For Acting Like 'Hormone-Ravaged Frat Boy' At Mandela Service,24272,4.3851055634426555
"Colleague Ambushes Danish PM For Selfie Kiss, Shows It's All In 'Good Fun' (VIDEO)",3070,3.4871383754771865
GOP Rep Upset That Budget Deal Was 'Designed To Pass With Bipartisan Support',7956,3.900694774452398
Sen. Johnson: Ryan-Murray Deal Is Really Murray's Budget,2317,3.364926033789976
Pelosi: Dems Unlikely To Sink Budget Deal,558,2.7466341989375787
'Sexiest Man Alive' To Promote Obamacare,4276,3.6310376965367404
Fired Sen. Alexander Aide Allegedly Had Hundreds Of Child Porn Videos,7700,3.886490725172482
Report: CAP To Reveal Corporate Donors,422,2.625312450961674
Company In Bob McDonnell Scandal Settles Tax Bill With Virginia,339,2.530199698203082
"Rep. Lowey Calls Paul Ryan 'Naughty Boy,' He Calls Her 'Mom'",7538,3.877256133113586
GOPer: Ranchers Should Shoot 'Wetbacks' Crossing Border Illegally,17464,4.2421437227010825
Conservative FreedomWorks Questions Boehner's 'Credibility' On Spending,743,2.8709888137605755
Photographer Who Actually Attended Mandela Service Undermines Columnist's Premise,84466,4.926681928075623
Palin Promises 'Lots Of Vetting' Before She Gives Her Endorsements,1518,3.1812717715594614
Georgia Man Accidentally Shot Cousin To Death When Gun Fell From Lap,3911,3.5922878159521305
Dingell Dynasty: Wife To Run For Michigan Rep.'s Seat,808,2.907411360774586
Holder: State AGs Can Decide Whether To Defend Gay Marriage Bans,2781,3.4442009888641594
Bloomberg Group: 1/3 Of Ads On Gun Website Come From Unlicensed Sellers,568,2.754348335711019
John Boehner: Conservative Groups Have 'Lost All Credibility' (VIDEO),18470,4.266466895440241
George W. Bush To Put His Paintings On Display Like A Proper Artist,4414,3.644832328825636
Obama Jokes White House Is Building 'Iron Man' Suit,3051,3.484442207642407
General Who Established Gitmo Wants It Closed,1062,3.0261245167454502
NYT Editorial Writer: Chris Christie 'Suspiciously Connected' To Revenge Traffic Jam,19063,4.280191247872142
Poll: Support For Stricter Gun Control At Pre-Newtown Level,770,2.886490725172482
Reid Praises Boehner For Bashing Conservative Orgs: 'A Breath Of Fresh Air',1178,3.0711452904510828
Slate Blogger Reality Checks Megyn Kelly: 'Santa Isn't Real',20256,4.306553688337261
GOP Rep. Jokes About Mandela Interpreter At Deaf Caucus Meeting,2297,3.361160995195026
Joe Biden Jokes About 'Major Announcement' On 'Late Night' (VIDEO),3267,3.514149134475437
White House Press Corps Give Carney Earful About Access To President,2837,3.452859335795852
"White Supremacist Back In Jail, Eating Again After Being Hospitalized",648,2.8115750058705933
Erick Erickson: Boehner's 'Temper Tantrum' Is A Strategic Prelude To Coming Immigration Push,4772,3.678700434998304
GOP Lawmaker: There's No Discrimination In Arizona! (VIDEO),6754,3.8295610562993927
Poll: Most Arizona Republicans Want Brewer To Veto Anti-Gay Bill,2801,3.4473131088235682
Arizona Dem Rep. Pastor Not Seeking Re-election,547,2.737987326333431
Aide Arrested On Child Porn Charges Faces Decades In Prison,2141,3.3306166672944384
Georgia On Their Mind,2490,3.3961993470957363
Obamas Memorialize Fellow Chicagoan Harold Ramis,2079,3.317854489331469
Brent Bozell: American Atheists 'Devoted To The Hatred Of God',12951,4.11230330337593
Christie Still Has 'No Idea' If Former Aide Orchestrated Lane Closures,2060,3.3138672203691533
Rubio To Paul Ryan: I Already Knew Budget Details,774,2.8887409606828927
Jan Brewer On Anti-Gay Bill: 'I'll Do The Right Thing For Arizona',3195,3.504470862494419
Ted Cruz Opposes Ryan-Murray Budget Deal,1739,3.2402995820027125
Summary Of Medicare Payment Fix And Other Health Provisions In Budget Bill,1745,3.241795431295199
Poll: Dem Michelle Nunn Tied With Leading GOPer For GA Senate Seat,4675,3.6697816152085365
Paula Deen: I Know How 'That Black Football Player' Michael Sam Feels,23783,4.376266635870102
Senate Bill Would Curb Spending On Congressional Oil Portraits,2317,3.364926033789976
Senate Dems Delay Minimum Wage Vote,1402,3.14674801363064
Stephen Colbert Is Furious That Congress Reached A Deal On The Budget,3472,3.540579716504454
Feds Withdraw Subpoena Of Top Christie Appointee At Port Authority,15513,4.1906957924917325
Tennessee GOPer: Driver's Licenses Should Say If You're A Sex Offender,962,2.983175072037813
Michelle Obama To Make Cameo In 'Parks And Recreation',1323,3.1215598441875008
Paul Ryan Confident Budget Deal Won't Hurt His 'Political Ambitions',272,2.4345689040341987
Cheney Dings Obama: He'd Rather Have Food Stamps Than A Military,4770,3.678518379040114
"Bitcoin Exchange Mt. Gox May Have Lost $450 Million, Files For Bankruptcy",6551,3.8163075994319398
NJ GOPer: Democrat Caught 'MSNBC Fever' In Call For Christie To Resign,1511,3.1792644643390253
Sen. Bill Nelson Urged AP To Hold Story Missing CIA Operative In Iran,463,2.6655809910179533
Ex Rep. David Rivera Finally Officially Named In Scandal That Undid Him,3779,3.5773768919170146
Richie Incognito Admitted To Care Unit For Counseling,4187,3.6219029608912305
GOP Rep. Wants Congress To Take Civil Action Against Obama For 'Imperial Presidency',4331,3.636588183729842
McConnell Campaign: 'Of Course' The Senator Has Shot A Gun,2598,3.414639146737009
GOP Attacks Dem Candidate From The Left On Social Security Cuts,3571,3.552789850192782
"Another Anti-Gay Discrimination Bill Introduced, This Time In Missouri",13056,4.115810141409786
WATCH: The Operatic Season 2 Trailer For 'House Of Cards',1481,3.1705550585212086
Married Same-Sex Couples In Utah Can File Joint Tax Returns For 2013,394,2.595496221825574
"Report: 'Active Shooter Situation' At Colorado High School, 2 People Injured",2862,3.4566696294237578
Former Utah Attorney General's 'Fixer' Charged With Six Felonies,985,2.9934362304976116
Jon Stewart Takes Down Megyn Kelly Over ‘Santa Is White’ Segment (VIDEO),8858,3.94733567594874
Rove Brags That He Knows A Woman With Tattoos Who Won't Be Voting Democrat (VIDEO),13376,4.126326260094941
Tea Party Candidate Calls 911 On Video Tracker,5564,3.7453871213200087
Second Christie Pal Resigns In Political 'Revenge' Traffic Jam Scandal,29140,4.464489547433971
Boehner Invites Obama To Deliver State Of The Union Address On Jan. 28,1689,3.227629649571009
Huckabee Didn't Run In 2012 Because He Knew Obama Would Win,1446,3.160168292958512
"GOPer Compares Late-Night Votes To 'Fourth Graders Playing In A Sandbox,' Then Blames Reid",1830,3.2624510897304293
Arizona GOP Group Raffles AR-15 Ahead Of Newtown Anniversary,436,2.639486489268586
"Christie: GOP Has A Candidate Problem, Not A Branding Issue",860,2.934498451243568
Mom Shot By Toddler While Trying To Take Back Gun,14881,4.172632116686294
Colorado Gov. Hickenlooper Applauds First Responders To School Shooting,1377,3.1389339402569236
Gun Lobby Uses Newtown Anniversary To Raise Money,2414,3.3827372657613304
Phoenix Mayor Says 'Damage Has Already Been Done' By Anti-Gay Bill,2076,3.31722734917642
Reid: Conversation On Gun Control 'Is Not Over',849,2.928907690243953
Senate To Bring Up Budget Bill On Tuesday,473,2.6748611407378116
Harry Reid: 'Suicide' For GOP To Block Budget Bill,5579,3.746556361410369
Ryan And Murray: Grand Bargain Not Possible Anytime Soon,1534,3.185825359612962
Harry Reid: I Won't Campaign Against McConnell In 2014,8379,3.9231921904206675
"Sheriff: 1 Student Wounded, Gunman Dead In Colorado High School Shooting",9349,3.970765159780768
DSCC Raises $5.1 Million For November,549,2.739572344450092
Scott Brown's Half Brother Cops A Plea For Playing A Cop,1016,3.0068937079479006
Libertarian Lindsey Graham Challenger Is $1.4 Million In Debt,3751,3.574147064150723
Supporter Of Arizona's Anti-Gay Bill Criticized For Jokes At Arpaio Roast,8631,3.9360611166099884
Kerry Compares Kim Jong Un To Saddam Hussein,853,2.930949031167523
Obama: 'There Will Be Costs' For Military Intervention In Ukraine,7547,3.877774349991398
Rep. Hensarling: I'm Sorry Boehner Brought Public Attention To GOP Infighting,1405,3.1476763242410986
"Report: 15,000 HealthCare.gov Applications Never Reached Insurers",5073,3.7052648623174043
Issa To Texas Health Official: 'You Need To Watch More Fox News',34055,4.532180884618628
Janet Napolitano To Lead U.S. Delegation To Winter Olympics,1399,3.1458177144918276
PHOTO: Obamas Honor Newtown Victims On Anniversary,738,2.8680563618230415
Kelly: Outrage Over 'White' Santa Comment Was 'Race-Bait' (VIDEO),22111,4.344608384580567
McCain Calls For Peace In Ukraine,520,2.716003343634799
North Dakota Town To Demolish Home Of Jailed White Supremacist,2592,3.413634997198556
Attorney: 'Insecurities' Caused Ex-EPA Climate Expert To Be A Phony CIA Operative,5643,3.751510050270041
GOP Rep.: Obamacare Alternatives Met With 'Crickets' From White House,12951,4.11230330337593
Poll: Just 29 Percent Of Iowa Voters Think Biden Would Make A Good President,202,2.305351369446624
Report: Trey Radel Leaves Rehab Facility,847,2.9278834103307068
Paul Ryan Defends Conservative Groups,3524,3.54703589974001
Nebraska GOP Senate Candidate Won't Back McConnell Despite Donations,260,2.4149733479708178
Kerry: U.S. Still Looking For Missing CIA Agent In Iran,343,2.5352941200427703
Boston Globe: Marathon Bomber May Have Suffered From Schizophrenia,2710,3.432969290874406
Tea Partiers: Top GOP Firing Tells Conservatives 'We Don't Want To Do Business',1576,3.1975562131535367
Liz Cheney Attacks NRSC As 'Washington Establishment',4228,3.6261349786353887
Treasury: U.S. Will Hit Debt Limit In Late February Or Early March,4396,3.643057683751453
Maine GOP Lawmaker: 'I Regret' Comparing Legal Abortion To Rape,76598,4.884217430203057
Libertarian Radio Host: Santa Is White Just Like MLK Was Black,12276,4.089056879759785
First Day Of Recount Sees Dem Lead Grow To 305 Votes In Virginia AG Race,2181,3.3386556655787003
Ron Fournier Keeps Insisting That Obama Is Going The Way Of Bush,9891,3.9952402018628153
Ryan And Murray Hopeful About Tax Reform,996,2.998259338423699
Senate Democrats' Climate Change Talk-A-Thon Is Not A Filibuster,2148,3.332034277027518
Walker: Budget Deal A Wake Up Call For Conservative Activists,7641,3.8831501996832776
Snowden Applauds Court Ruling Against NSA,880,2.9444826721501687
Roberts Campaign Hits Wolf On Lawsuit Against Radiology Practice,2387,3.3778524190067545
Schumer: Immigration Reform Unlikely After 2014,1972,3.2949069106051923
McCain: Comparing Obama To Chamberlain Was An 'Exaggeration' (VIDEO),10717,4.030073230712518
Durbin: 'Struggle Is Still On' In Senate To Pass Budget Bill (VIDEO),2995,3.4763968267253302
Conservatives Boot American Atheists From Booth At Conference,13824,4.140633725134818
Dems Hit 44 House Republicans For Efforts To Repeal Obamacare,1665,3.2214142378423385
Paul Ryan On Immigration: 'No Amnesty',5689,3.7550359337677714
Poll: Christie Only Republican With Lead Over Clinton In 2016 In Iowa,478,2.6794278966121188
"Report: Border Agents Have Killed 42 Since 2005, No Known Consequences",1312,3.1179338350396413
Sebelius: Obamacare Opponents Trying To 'Stifle' Navigators,1282,3.1078880251827985
SNL Parodies Obama And Mandela Memorial (VIDEO),16792,4.225102425574344
Herring Campaign 'More Confident' Than Before That Dem Will Win Recount,16566,4.219217657022907
"Man Accidentally Shoots At Floor, Injures 2 Women Praying In Unit Below",4675,3.6697816152085365
Limbaugh On AZ Anti-Gay Bill: Left Only Wants To Honor Muslim Beliefs,5385,3.7311857076340003
"Pope Francis To Critics: I'm No Marxist, But They're Good People",8300,3.9190780923760737
GOP Poll: 'Liberal' Cornyn Crushes Tea Party Challenger Stockman,3248,3.5116160205691376
Tea Party Challenger Attacks GOP Incumbent For Confirming Sebelius,1889,3.2762319579218335
GOPer Who Made 'Emotional' Women Claim Airs First TV Ads In Iowa Senate Race,549,2.739572344450092
NYPD Commissioner Ray Kelly To Hit The Speaking Circuit,97,1.9867717342662448
NSA Officials Question Granting Amnesty To Snowden,1312,3.1179338350396413
Rubin: Obama's Plan For Minority Boys As Bad As Arizona Anti-Gay Bill,9588,3.9817280253616163
"5,000 Pages Of Clinton Documents Made Available Online",950,2.9777236052888476
"North Carolina State Sen.: Obamacare Worse Than 'Nazis,' 'Terrorists'",5936,3.7734938922709707
San Diego Paper Apologizes For Gun Show Ad Next To Shooting Story,315,2.4983105537896004
Sen. Hagan Tea Party Challenger Attended Secessionist Rally,4348,3.638289535414257
Denver Post Criticized For Removing 'Socialist' Description Of Colorado Shooter,8444,3.926548224635619
New Hampshire GOP Bans Dem Super PAC After Filming Sen. Ayotte At Memorial,1536,3.186391215695493
Insurers Plan To Spend $500 Million In Obamacare Advertising Next Year,876,2.9425041061680806
Harvard: Unconfirmed Reports Of Explosives On Campus,611,2.786041210242554
Bill O'Reilly: There MUST Be A Downside To A Woman President (VIDEO),34938,4.543298040491669
Fired Sen. Alexander Aide Will Live With Parents While Awaiting Child Porn Trial,2094,3.3209766773428235
Pro-GOP Super PAC Launches Ad Campaign To Draft Scott Brown For Senate,418,2.621176281775035
Official Who Resigned In Bridge Scandal Owns Web Domains Of Christie Foes,12409,4.093736784562339
Bill O'Reilly: 'Megyn Kelly Is Correct. Santa Was A White Person' (VIDEO),17262,4.23709111227397
NYC Church Warns That 'Homo Demons' Unleashed By Obama Will Steal Men,7845,3.8945929479229555
Hatch Supports Budget Deal: 'Sometimes The Answer Has To Be Yes',455,2.6580113966571126
Mayor Bloomberg Launching Firm To Mold More Cities In His Image,288,2.459392487759231
Christine Quinn Says It Would Be 'An Honor' To Work With Hillary Clinton,519,2.7151673578484576
Richie Incognito Assaults His Own Ferrari With A Bat In Arizona,18781,4.273718712686196
DOD Sexual Assault Prevention Chief To Retire,361,2.5575072019056577
House Ethics Committee To Investigate Trey Radel,1183,3.0729847446279304
Microsoft Executive To Head HealthCare.gov,1200,3.0791812460476247
Democratic Rep Not Sure Why Ted Cruz Went To Mandela Service,9883,3.994888795364911
Mayor Bloomberg Launches Website Touting His 'Extraordinary Record',327,2.514547752660286
Brother Says He Was 'Offended' After Ted Nugent Called Obama A 'Sub-Human Mongrel',22368,4.349627154065588
Super PAC Ad: Sens. McConnell and Paul 'Working Together To Stop Obamacare',329,2.5171958979499744
Christie's Office Blasts 'Wild-Eyed Conspiracy' Theories In Bridge Scandal,7327,3.8649261915390056
Dianne Feinstein Gives Hillary Clinton An Early Presidential Endorsement,194,2.287801729930226
Pelosi: Obama Administration Should Reduce 'Totally Unjustified' Deportations,115,2.060697840353612
Poll: Republicans Divided Sharply On Budget Deal,1257,3.0993352776859577
NH Lawmaker: Armed Uprising Possible If Scott Brown Elected,21677,4.335999177608131
Report: Obama Advisers Courting Donors For Presidential Library,201,2.303196057420489
Cuomo Hesitates When Asked If He Believes Christie's Bridge Scandal Story,2487,3.395675785269936
Young Child Obesity Rate Dropped By 43 Percent Over Last Decade,2184,3.3392526340327
Senate Conservatives Fund: Boehner Targeting Conservatives Just Like IRS,1634,3.2132520521963968
HealthCare.gov Guru Delaying Move To White House By One Month,326,2.513217600067939
McConnell Opposes Ryan-Murray Budget: 'We Should Not Go Back' On Cuts,551,2.741151598851785
Scott Brown Plans To Move To New Hampshire,5528,3.742568034366142
Ohio Leaves Sundays Out Of Early-Voting Schedule,3970,3.598790506763115
House GOP Will Vote (Again) To Delay Obamacare's Individual Mandate,978,2.9903388547876015
Poll: Kentucky Republicans Like Rand Paul A Lot More Than Mitch McConnell,1511,3.1792644643390253
Obama To Meet With Tech CEOs Tuesday,699,2.8444771757456815
"Obama Meeting With Tech Leaders On HealthCare.gov, Nat'l Security",175,2.2430380486862944
Justice Department To Give $1.5 Million To Sandy Hook Relief Orgs,147,2.167317334748176
George Zimmerman's Alleged Original Artwork Nears $100k At EBay Auction,4672,3.669502834104343
Virginia GOPer Twaddles His Way Into Sexist Term On Facebook,20520,4.312177356439778
Manchin Compares NSA To 'Big Brother',372,2.5705429398818973
Harry Reid Threatens Work On Christmas Eve If GOP Doesn't Cooperate,1938,3.2873537727147464
Man Shot Dead Outside Florida Courthouse,3726,3.571242850560224
Paul Ryan Pushing For 'Conservative Majorities' After Budget Deal,1194,3.0770043267933502
911 Tapes From George Washington Bridge Lane Closures Released,10232,4.009960531470598
Report: 'Huckabee Post' Mike Huckabee's Latest Media Venture,702,2.846337112129805
Obama: 2014 Needs To Be A Year Of Action,434,2.637489729512511
Rep. Jared Polis Accepts GQ's Offer For A Wardrobe Makeover,8497,3.9292656182530656
GOP Rep: Republicans 'Come Across As Knuckle-Dragging Neanderthals On Occasion' (VIDEO),7551,3.878004470268025
Cruz Fundraises For Tea Party Group That Challenges Incumbent GOPers,1061,3.025715383901341
Hagan Retains Slight Lead Over GOP Field Despite Obamacare Attacks,985,2.9934362304976116
Poll: McConnell Edges Grimes By One Point In Kentucky Senate Race,676,2.829946695941636
"Harry Reid Backtracks, Then Immediately Calls Koch Brothers 'Un-American'",6150,3.788875115775417
McCain Praises Brewer Veto Of Anti-Gay Bill,2080,3.3180633349627615
TPMtv: The First Dude Abides,59924,4.77760079534473
Senator Calls For Federal Review Of Christie Bridge Scandal,3451,3.5379449592914867
National Republicans Want To Forget About Trashing Florida Jolly Campaign,1442,3.15896526038341
Walmart Selling Occupy Wall Street Souvenir Posters,1455,3.162862993321926
Colleagues Doubt Paul Ryan Will Set His Sights On White House,1120,3.0492180226701815
Pat Buchanan Thinks Vladimir Putin Might Be A Conservative Hero,2952,3.470116353151004
Biden?,10287,4.012288739834607
Obama Jokes About 'House Of Cards' Character,4601,3.6628522332647964
Feinstein: Only Supreme Court May Decide Constitutionality Of NSA Programs,505,2.7032913781186614
Harvard Student Charged In Campus Bomb Threat,4896,3.6898414091375047
Boehner Rents Apartment From Tanning Bed Lobbyist,2079,3.317854489331469
